task_kind,transition_id,realization,target_snr,seed
faint_shared,J083826.50+371906.7,39.0,5.0,1383644706.0
faint_shared,J083826.50+371906.7,40.0,5.0,2996399425.0
faint_shared,J083826.50+371906.7,41.0,5.0,2202640279.0
faint_shared,J083826.50+371906.7,42.0,5.0,3562021442.0
faint_shared,J083826.50+371906.7,43.0,5.0,73973157.0
faint_shared,J083826.50+371906.7,44.0,5.0,3881084924.0
faint_shared,J083826.50+371906.7,45.0,5.0,2425723881.0
faint_shared,J083826.50+371906.7,46.0,5.0,1634423353.0
faint_shared,J083826.50+371906.7,47.0,5.0,1180875469.0
faint_shared,J083826.50+371906.7,48.0,5.0,2403744900.0
faint_shared,J083826.50+371906.7,49.0,5.0,2583534958.0
faint_shared,J084016.42+220624.6,0.0,5.0,242034790.0
faint_shared,J084016.42+220624.6,1.0,5.0,826323683.0
faint_shared,J084016.42+220624.6,2.0,5.0,2181875152.0
faint_shared,J084016.42+220624.6,3.0,5.0,3161530933.0
faint_shared,J084016.42+220624.6,4.0,5.0,3255672972.0
faint_shared,J084016.42+220624.6,5.0,5.0,3010877061.0
faint_shared,J084016.42+220624.6,6.0,5.0,2355044521.0
faint_shared,J084016.42+220624.6,7.0,5.0,1977900840.0
faint_shared,J084016.42+220624.6,8.0,5.0,336534113.0
faint_shared,J084016.42+220624.6,9.0,5.0,3775376189.0
faint_shared,J084016.42+220624.6,10.0,5.0,3185552549.0
faint_shared,J084016.42+220624.6,11.0,5.0,3054443106.0
faint_shared,J084016.42+220624.6,12.0,5.0,3552864117.0
faint_shared,J084016.42+220624.6,13.0,5.0,4055278396.0
faint_shared,J084016.42+220624.6,14.0,5.0,2102668223.0
faint_shared,J084016.42+220624.6,15.0,5.0,3731787361.0
faint_shared,J084016.42+220624.6,16.0,5.0,4041564241.0
faint_shared,J084016.42+220624.6,17.0,5.0,2119468737.0
faint_shared,J084016.42+220624.6,18.0,5.0,3813856783.0
faint_shared,J084016.42+220624.6,19.0,5.0,1792366865.0
faint_shared,J084016.42+220624.6,20.0,5.0,3709688277.0
faint_shared,J084016.42+220624.6,21.0,5.0,675555198.0
faint_shared,J084016.42+220624.6,22.0,5.0,1692852856.0
faint_shared,J084016.42+220624.6,23.0,5.0,3005064406.0
faint_shared,J084016.42+220624.6,24.0,5.0,3487937525.0
faint_shared,J084016.42+220624.6,25.0,5.0,1944618281.0
faint_shared,J084016.42+220624.6,26.0,5.0,945112500.0
faint_shared,J084016.42+220624.6,27.0,5.0,1986566337.0
faint_shared,J084016.42+220624.6,28.0,5.0,928598986.0
faint_shared,J084016.42+220624.6,29.0,5.0,3096000507.0
faint_shared,J084016.42+220624.6,30.0,5.0,754316681.0
faint_shared,J084016.42+220624.6,31.0,5.0,845721211.0
faint_shared,J084016.42+220624.6,32.0,5.0,2372717438.0
faint_shared,J084016.42+220624.6,33.0,5.0,1298883614.0
faint_shared,J084016.42+220624.6,34.0,5.0,664504073.0
faint_shared,J084016.42+220624.6,35.0,5.0,3284717039.0
faint_shared,J084016.42+220624.6,36.0,5.0,2497481190.0
faint_shared,J084016.42+220624.6,37.0,5.0,3720896695.0
faint_shared,J084016.42+220624.6,38.0,5.0,329439494.0
faint_shared,J084016.42+220624.6,39.0,5.0,4277065127.0
faint_shared,J084016.42+220624.6,40.0,5.0,970246029.0
faint_shared,J084016.42+220624.6,41.0,5.0,1893204160.0
faint_shared,J084016.42+220624.6,42.0,5.0,1421166287.0
faint_shared,J084016.42+220624.6,43.0,5.0,2735253288.0
faint_shared,J084016.42+220624.6,44.0,5.0,4246395697.0
faint_shared,J084016.42+220624.6,45.0,5.0,44809741.0
faint_shared,J084016.42+220624.6,46.0,5.0,1964022986.0
faint_shared,J084016.42+220624.6,47.0,5.0,3830356067.0
faint_shared,J084016.42+220624.6,48.0,5.0,606105906.0
faint_shared,J084016.42+220624.6,49.0,5.0,374955646.0
faint_shared,J085512.13+032950.6,0.0,10.0,2127159184.0
faint_shared,J085512.13+032950.6,1.0,10.0,1693999101.0
faint_shared,J085512.13+032950.6,2.0,10.0,3427892737.0
faint_shared,J085512.13+032950.6,3.0,10.0,2722197576.0
faint_shared,J085512.13+032950.6,4.0,10.0,448758010.0
faint_shared,J085512.13+032950.6,5.0,10.0,3115244603.0
faint_shared,J085512.13+032950.6,6.0,10.0,1767316222.0
faint_shared,J085512.13+032950.6,7.0,10.0,2890078316.0
faint_shared,J085512.13+032950.6,8.0,10.0,1722767185.0
faint_shared,J085512.13+032950.6,9.0,10.0,933308652.0
faint_shared,J085512.13+032950.6,10.0,10.0,693513917.0
faint_shared,J085512.13+032950.6,11.0,10.0,1652162428.0
faint_shared,J085512.13+032950.6,12.0,10.0,3737422994.0
faint_shared,J085512.13+032950.6,13.0,10.0,250588623.0
faint_shared,J085512.13+032950.6,14.0,10.0,889586378.0
faint_shared,J085512.13+032950.6,15.0,10.0,2895297886.0
faint_shared,J085512.13+032950.6,16.0,10.0,1096974239.0
faint_shared,J085512.13+032950.6,17.0,10.0,3066297934.0
faint_shared,J085512.13+032950.6,18.0,10.0,900723349.0
faint_shared,J085512.13+032950.6,19.0,10.0,1558274511.0
faint_shared,J085512.13+032950.6,20.0,10.0,3493419998.0
faint_shared,J085512.13+032950.6,21.0,10.0,2570669060.0
faint_shared,J085512.13+032950.6,22.0,10.0,3361878172.0
faint_shared,J085512.13+032950.6,23.0,10.0,4047829060.0
faint_shared,J085512.13+032950.6,24.0,10.0,243860600.0
faint_shared,J085512.13+032950.6,25.0,10.0,99645169.0
faint_shared,J085512.13+032950.6,26.0,10.0,582928971.0
faint_shared,J085512.13+032950.6,27.0,10.0,220963120.0
faint_shared,J085512.13+032950.6,28.0,10.0,938918961.0
faint_shared,J085512.13+032950.6,29.0,10.0,3003194769.0
faint_shared,J085512.13+032950.6,30.0,10.0,1245500548.0
faint_shared,J085512.13+032950.6,31.0,10.0,2099437760.0
faint_shared,J085512.13+032950.6,32.0,10.0,4079459334.0
faint_shared,J085512.13+032950.6,33.0,10.0,3664238547.0
faint_shared,J085512.13+032950.6,34.0,10.0,153903886.0
faint_shared,J085512.13+032950.6,35.0,10.0,1873871984.0
faint_shared,J085512.13+032950.6,36.0,10.0,3590797574.0
faint_shared,J085512.13+032950.6,37.0,10.0,2299544063.0
faint_shared,J085512.13+032950.6,38.0,10.0,913318740.0
faint_shared,J085512.13+032950.6,39.0,10.0,3569533539.0
faint_shared,J085512.13+032950.6,40.0,10.0,324305401.0
faint_shared,J085512.13+032950.6,41.0,10.0,109212502.0
faint_shared,J085512.13+032950.6,42.0,10.0,1162749139.0
faint_shared,J085512.13+032950.6,43.0,10.0,3467131391.0
faint_shared,J085512.13+032950.6,44.0,10.0,2760115043.0
faint_shared,J085512.13+032950.6,45.0,10.0,688303114.0
faint_shared,J085512.13+032950.6,46.0,10.0,2991120334.0
faint_shared,J085512.13+032950.6,47.0,10.0,3027038804.0
faint_shared,J085512.13+032950.6,48.0,10.0,965577593.0
faint_shared,J085512.13+032950.6,49.0,10.0,3043575399.0
faint_shared,J085512.13+032950.6,0.0,5.0,788802009.0
faint_shared,J085512.13+032950.6,1.0,5.0,2055474014.0
faint_shared,J085512.13+032950.6,2.0,5.0,1599694238.0
faint_shared,J085512.13+032950.6,3.0,5.0,2393744504.0
faint_shared,J085512.13+032950.6,4.0,5.0,2272293904.0
faint_shared,J085512.13+032950.6,5.0,5.0,2257247084.0
faint_shared,J085512.13+032950.6,6.0,5.0,3161271516.0
faint_shared,J085512.13+032950.6,7.0,5.0,4100533942.0
faint_shared,J085512.13+032950.6,8.0,5.0,2881030610.0
faint_shared,J085512.13+032950.6,9.0,5.0,2972295209.0
faint_shared,J085512.13+032950.6,10.0,5.0,3432526367.0
faint_shared,J085512.13+032950.6,11.0,5.0,699979007.0
faint_shared,J085512.13+032950.6,12.0,5.0,3149769189.0
faint_shared,J085512.13+032950.6,13.0,5.0,67631807.0
faint_shared,J085512.13+032950.6,14.0,5.0,3652000595.0
faint_shared,J085512.13+032950.6,15.0,5.0,2833206275.0
faint_shared,J085512.13+032950.6,16.0,5.0,1388190258.0
faint_shared,J085512.13+032950.6,17.0,5.0,3845097810.0
faint_shared,J085512.13+032950.6,18.0,5.0,3875741751.0
faint_shared,J085512.13+032950.6,19.0,5.0,1551759523.0
faint_shared,J085512.13+032950.6,20.0,5.0,1561098011.0
faint_shared,J085512.13+032950.6,21.0,5.0,721310768.0
faint_shared,J085512.13+032950.6,22.0,5.0,3232394584.0
faint_shared,J085512.13+032950.6,23.0,5.0,1373982421.0
faint_shared,J085512.13+032950.6,24.0,5.0,2194196890.0
faint_shared,J085512.13+032950.6,25.0,5.0,3377800438.0
faint_shared,J085512.13+032950.6,26.0,5.0,225393879.0
faint_shared,J085512.13+032950.6,27.0,5.0,3707923080.0
faint_shared,J085512.13+032950.6,28.0,5.0,2026022352.0
faint_shared,J085512.13+032950.6,29.0,5.0,2336468549.0
faint_shared,J085512.13+032950.6,30.0,5.0,1488266062.0
faint_shared,J085512.13+032950.6,31.0,5.0,703033678.0
faint_shared,J085512.13+032950.6,32.0,5.0,264630131.0
faint_shared,J085512.13+032950.6,33.0,5.0,3894403452.0
faint_shared,J085512.13+032950.6,34.0,5.0,3492226677.0
faint_shared,J085512.13+032950.6,35.0,5.0,3923187625.0
faint_shared,J085512.13+032950.6,36.0,5.0,1629990076.0
faint_shared,J085512.13+032950.6,37.0,5.0,1780478670.0
faint_shared,J085512.13+032950.6,38.0,5.0,3817323907.0
faint_shared,J085512.13+032950.6,39.0,5.0,244387754.0
faint_shared,J085512.13+032950.6,40.0,5.0,4024392675.0
faint_shared,J085512.13+032950.6,41.0,5.0,2602672867.0
faint_shared,J085512.13+032950.6,42.0,5.0,3814749630.0
faint_shared,J085512.13+032950.6,43.0,5.0,2508052506.0
faint_shared,J085512.13+032950.6,44.0,5.0,3165887455.0
faint_shared,J085512.13+032950.6,45.0,5.0,3016789353.0
faint_shared,J085512.13+032950.6,46.0,5.0,2993003231.0
faint_shared,J085512.13+032950.6,47.0,5.0,2991715771.0
faint_shared,J085512.13+032950.6,48.0,5.0,2233388274.0
faint_shared,J085512.13+032950.6,49.0,5.0,670347520.0
faint_shared,J095536.70+103752.4,0.0,5.0,2730872425.0
faint_shared,J095536.70+103752.4,1.0,5.0,1376023190.0
faint_shared,J095536.70+103752.4,2.0,5.0,786310772.0
faint_shared,J095536.70+103752.4,3.0,5.0,3001088470.0
faint_shared,J095536.70+103752.4,4.0,5.0,1018642167.0
faint_shared,J095536.70+103752.4,5.0,5.0,1040813447.0
faint_shared,J095536.70+103752.4,6.0,5.0,4244111280.0
faint_shared,J095536.70+103752.4,7.0,5.0,2660538857.0
faint_shared,J095536.70+103752.4,8.0,5.0,2181716284.0
faint_shared,J095536.70+103752.4,9.0,5.0,2199708322.0
faint_shared,J095536.70+103752.4,10.0,5.0,2847004883.0
faint_shared,J095536.70+103752.4,11.0,5.0,3127956829.0
faint_shared,J095536.70+103752.4,12.0,5.0,3924939380.0
faint_shared,J095536.70+103752.4,13.0,5.0,4123520213.0
faint_shared,J095536.70+103752.4,14.0,5.0,1630007030.0
faint_shared,J095536.70+103752.4,15.0,5.0,1192792768.0
faint_shared,J095536.70+103752.4,16.0,5.0,3711763174.0
faint_shared,J095536.70+103752.4,17.0,5.0,279867246.0
faint_shared,J095536.70+103752.4,18.0,5.0,3304156877.0
faint_shared,J095536.70+103752.4,19.0,5.0,628074421.0
faint_shared,J095536.70+103752.4,20.0,5.0,3099567314.0
faint_shared,J095536.70+103752.4,21.0,5.0,4105045011.0
faint_shared,J095536.70+103752.4,22.0,5.0,2066696584.0
faint_shared,J095536.70+103752.4,23.0,5.0,1391934446.0
faint_shared,J095536.70+103752.4,24.0,5.0,3128902147.0
faint_shared,J095536.70+103752.4,25.0,5.0,2783867383.0
faint_shared,J095536.70+103752.4,26.0,5.0,3918842566.0
faint_shared,J095536.70+103752.4,27.0,5.0,1073190531.0
faint_shared,J095536.70+103752.4,28.0,5.0,10494893.0
faint_shared,J095536.70+103752.4,29.0,5.0,1132525589.0
faint_shared,J095536.70+103752.4,30.0,5.0,1059940898.0
faint_shared,J095536.70+103752.4,31.0,5.0,1337251768.0
faint_shared,J095536.70+103752.4,32.0,5.0,1769711280.0
faint_shared,J095536.70+103752.4,33.0,5.0,2244433408.0
faint_shared,J095536.70+103752.4,34.0,5.0,3889667683.0
faint_shared,J095536.70+103752.4,35.0,5.0,1793592165.0
faint_shared,J095536.70+103752.4,36.0,5.0,3291909958.0
faint_shared,J095536.70+103752.4,37.0,5.0,2036523628.0
faint_shared,J095536.70+103752.4,38.0,5.0,2955565008.0
faint_shared,J095536.70+103752.4,39.0,5.0,1131752527.0
faint_shared,J095536.70+103752.4,40.0,5.0,4214026792.0
faint_shared,J095536.70+103752.4,41.0,5.0,3923697787.0
faint_shared,J095536.70+103752.4,42.0,5.0,3364263865.0
faint_shared,J095536.70+103752.4,43.0,5.0,3139082086.0
faint_shared,J095536.70+103752.4,44.0,5.0,80354022.0
faint_shared,J095536.70+103752.4,45.0,5.0,387949726.0
faint_shared,J095536.70+103752.4,46.0,5.0,1505666596.0
faint_shared,J095536.70+103752.4,47.0,5.0,4023640755.0
faint_shared,J095536.70+103752.4,48.0,5.0,1056858200.0
faint_shared,J095536.70+103752.4,49.0,5.0,1973159858.0
faint_shared,J1000+0354,0.0,5.0,3396878397.0
faint_shared,J1000+0354,1.0,5.0,1739799725.0
faint_shared,J1000+0354,2.0,5.0,3062245817.0
faint_shared,J1000+0354,3.0,5.0,442319070.0
faint_shared,J1000+0354,4.0,5.0,1856238428.0
faint_shared,J1000+0354,5.0,5.0,400253178.0
faint_shared,J1000+0354,6.0,5.0,2530713724.0
faint_shared,J1000+0354,7.0,5.0,4216726266.0
faint_shared,J1000+0354,8.0,5.0,3028782330.0
faint_shared,J1000+0354,9.0,5.0,616409334.0
faint_shared,J1000+0354,10.0,5.0,37840712.0
faint_shared,J1000+0354,11.0,5.0,1757328614.0
faint_shared,J1000+0354,12.0,5.0,3421844945.0
faint_shared,J1000+0354,13.0,5.0,2580993547.0
faint_shared,J1000+0354,14.0,5.0,4231469668.0
faint_shared,J1000+0354,15.0,5.0,1493558216.0
faint_shared,J1000+0354,16.0,5.0,442392756.0
faint_shared,J1000+0354,17.0,5.0,3744641331.0
faint_shared,J1000+0354,18.0,5.0,3572480677.0
faint_shared,J1000+0354,19.0,5.0,1616152247.0
faint_shared,J1000+0354,20.0,5.0,1062555740.0
faint_shared,J1000+0354,21.0,5.0,2850783536.0
faint_shared,J1000+0354,22.0,5.0,2914355201.0
faint_shared,J1000+0354,23.0,5.0,3427908928.0
faint_shared,J1000+0354,24.0,5.0,1377118155.0
faint_shared,J1000+0354,25.0,5.0,3702797942.0
faint_shared,J1000+0354,26.0,5.0,445510146.0
faint_shared,J1000+0354,27.0,5.0,3493652003.0
faint_shared,J1000+0354,28.0,5.0,1232757321.0
faint_shared,J1000+0354,29.0,5.0,1129437433.0
faint_shared,J1000+0354,30.0,5.0,3001090690.0
faint_shared,J1000+0354,31.0,5.0,3329323396.0
faint_shared,J1000+0354,32.0,5.0,1803098175.0
faint_shared,J1000+0354,33.0,5.0,194217324.0
faint_shared,J1000+0354,34.0,5.0,1067450027.0
faint_shared,J1000+0354,35.0,5.0,642650396.0
faint_shared,J1000+0354,36.0,5.0,4261235062.0
faint_shared,J1000+0354,37.0,5.0,3894585582.0
faint_shared,J1000+0354,38.0,5.0,2748107260.0
faint_shared,J1000+0354,39.0,5.0,3174768314.0
faint_shared,J1000+0354,40.0,5.0,3408756972.0
faint_shared,J1000+0354,41.0,5.0,752821882.0
faint_shared,J1000+0354,42.0,5.0,2918578876.0
faint_shared,J1000+0354,43.0,5.0,3543175686.0
faint_shared,J1000+0354,44.0,5.0,4281226524.0
faint_shared,J1000+0354,45.0,5.0,2698281459.0
faint_shared,J1000+0354,46.0,5.0,4279526104.0
faint_shared,J1000+0354,47.0,5.0,3930446446.0
faint_shared,J1000+0354,48.0,5.0,2968853580.0
faint_shared,J1000+0354,49.0,5.0,1928987837.0
faint_shared,J1003+0202,0.0,10.0,2980012918.0
faint_shared,J1003+0202,1.0,10.0,2469679721.0
faint_shared,J1003+0202,2.0,10.0,735363126.0
faint_shared,J1003+0202,3.0,10.0,2209855468.0
faint_shared,J1003+0202,4.0,10.0,546193276.0
faint_shared,J1003+0202,5.0,10.0,2760790048.0
faint_shared,J1003+0202,6.0,10.0,1373540221.0
faint_shared,J1003+0202,7.0,10.0,706655320.0
faint_shared,J1003+0202,8.0,10.0,383682924.0
faint_shared,J1003+0202,9.0,10.0,3540798908.0
faint_shared,J1003+0202,10.0,10.0,1712952891.0
faint_shared,J1003+0202,11.0,10.0,2359271827.0
faint_shared,J1003+0202,12.0,10.0,4279290162.0
faint_shared,J1003+0202,13.0,10.0,194445121.0
faint_shared,J1003+0202,14.0,10.0,4069643274.0
faint_shared,J1003+0202,15.0,10.0,4044602701.0
faint_shared,J1003+0202,16.0,10.0,4134366545.0
faint_shared,J1003+0202,17.0,10.0,2161394047.0
faint_shared,J1003+0202,18.0,10.0,3510159689.0
faint_shared,J1003+0202,19.0,10.0,2972443455.0
faint_shared,J1003+0202,20.0,10.0,1016976386.0
faint_shared,J1003+0202,21.0,10.0,2155171136.0
faint_shared,J1003+0202,22.0,10.0,2497843015.0
faint_shared,J1003+0202,23.0,10.0,2889681609.0
faint_shared,J1003+0202,24.0,10.0,286801578.0
faint_shared,J1003+0202,25.0,10.0,1965356570.0
faint_shared,J1003+0202,26.0,10.0,2727918356.0
faint_shared,J1003+0202,27.0,10.0,1142390830.0
faint_shared,J1003+0202,28.0,10.0,3993485910.0
faint_shared,J1003+0202,29.0,10.0,3747721081.0
faint_shared,J1003+0202,30.0,10.0,2101397325.0
faint_shared,J1003+0202,31.0,10.0,2582765123.0
faint_shared,J1003+0202,32.0,10.0,3997613588.0
faint_shared,J1003+0202,33.0,10.0,3809519941.0
faint_shared,J1003+0202,34.0,10.0,1528553218.0
faint_shared,J1003+0202,35.0,10.0,3323383778.0
faint_shared,J1003+0202,36.0,10.0,3254431122.0
faint_shared,J1003+0202,37.0,10.0,2343680245.0
faint_shared,J1003+0202,38.0,10.0,600834337.0
faint_shared,J1003+0202,39.0,10.0,3042197481.0
faint_shared,J1003+0202,40.0,10.0,1705460942.0
faint_shared,J1003+0202,41.0,10.0,1210313809.0
faint_shared,J1003+0202,42.0,10.0,3678511893.0
faint_shared,J1003+0202,43.0,10.0,346071888.0
faint_shared,J1003+0202,44.0,10.0,233950838.0
faint_shared,J1003+0202,45.0,10.0,3597372524.0
faint_shared,J1003+0202,46.0,10.0,3057040953.0
faint_shared,J1003+0202,47.0,10.0,4269864176.0
faint_shared,J1003+0202,48.0,10.0,2252550895.0
faint_shared,J1003+0202,49.0,10.0,3552879850.0
faint_shared,J1003+0202,0.0,5.0,2841277940.0
faint_shared,J1003+0202,1.0,5.0,227292060.0
faint_shared,J1003+0202,2.0,5.0,2588311060.0
faint_shared,J1003+0202,3.0,5.0,2082726300.0
faint_shared,J1003+0202,4.0,5.0,3493267184.0
faint_shared,J1003+0202,5.0,5.0,753094835.0
faint_shared,J1003+0202,6.0,5.0,1907129909.0
faint_shared,J1003+0202,7.0,5.0,2447462193.0
faint_shared,J1003+0202,8.0,5.0,2979306602.0
faint_shared,J1003+0202,9.0,5.0,3337104738.0
faint_shared,J1003+0202,10.0,5.0,378157279.0
faint_shared,J1003+0202,11.0,5.0,989952507.0
faint_shared,J1003+0202,12.0,5.0,258176892.0
faint_shared,J1003+0202,13.0,5.0,1617754510.0
faint_shared,J1003+0202,14.0,5.0,3985458953.0
faint_shared,J1003+0202,15.0,5.0,805159025.0
faint_shared,J1003+0202,16.0,5.0,2345339537.0
faint_shared,J1003+0202,17.0,5.0,2342754821.0
faint_shared,J1003+0202,18.0,5.0,992524617.0
faint_shared,J1003+0202,19.0,5.0,1549885116.0
faint_shared,J1003+0202,20.0,5.0,394084906.0
faint_shared,J1003+0202,21.0,5.0,3206135413.0
faint_shared,J1003+0202,22.0,5.0,570002999.0
faint_shared,J1003+0202,23.0,5.0,2373488768.0
faint_shared,J1003+0202,24.0,5.0,783706412.0
faint_shared,J1003+0202,25.0,5.0,1134565070.0
faint_shared,J1003+0202,26.0,5.0,741143378.0
faint_shared,J1003+0202,27.0,5.0,3314576681.0
faint_shared,J1003+0202,28.0,5.0,264231987.0
faint_shared,J1003+0202,29.0,5.0,1261416337.0
faint_shared,J1003+0202,30.0,5.0,2135777840.0
faint_shared,J1003+0202,31.0,5.0,4133806493.0
faint_shared,J1003+0202,32.0,5.0,1858251879.0
faint_shared,J1003+0202,33.0,5.0,4163726397.0
faint_shared,J1003+0202,34.0,5.0,882433003.0
faint_shared,J1003+0202,35.0,5.0,341030970.0
faint_shared,J1003+0202,36.0,5.0,3067199837.0
faint_shared,J1003+0202,37.0,5.0,67369643.0
faint_shared,J1003+0202,38.0,5.0,422716490.0
faint_shared,J1003+0202,39.0,5.0,2366683953.0
faint_shared,J1003+0202,40.0,5.0,2958653664.0
faint_shared,J1003+0202,41.0,5.0,1165539722.0
faint_shared,J1003+0202,42.0,5.0,137665035.0
faint_shared,J1003+0202,43.0,5.0,144072019.0
faint_shared,J1003+0202,44.0,5.0,4050138532.0
faint_shared,J1003+0202,45.0,5.0,2432862426.0
faint_shared,J1003+0202,46.0,5.0,3493172840.0
faint_shared,J1003+0202,47.0,5.0,2764560217.0
faint_shared,J1003+0202,48.0,5.0,1901685153.0
faint_shared,J1003+0202,49.0,5.0,2214061488.0
faint_shared,J1003+0458,0.0,10.0,1604397616.0
faint_shared,J1003+0458,1.0,10.0,3894272388.0
faint_shared,J1003+0458,2.0,10.0,862559128.0
faint_shared,J1003+0458,3.0,10.0,2052591760.0
faint_shared,J1003+0458,4.0,10.0,1320353389.0
faint_shared,J1003+0458,5.0,10.0,900037103.0
faint_shared,J1003+0458,6.0,10.0,210289213.0
faint_shared,J1003+0458,7.0,10.0,1260487094.0
faint_shared,J1003+0458,8.0,10.0,51584603.0
faint_shared,J1003+0458,9.0,10.0,1154430312.0
faint_shared,J1003+0458,10.0,10.0,2045148749.0
faint_shared,J1003+0458,11.0,10.0,1941585019.0
faint_shared,J1003+0458,12.0,10.0,1200073210.0
faint_shared,J1003+0458,13.0,10.0,2088573102.0
faint_shared,J1003+0458,14.0,10.0,2407806806.0
faint_shared,J1003+0458,15.0,10.0,4232099812.0
faint_shared,J1003+0458,16.0,10.0,1971447982.0
faint_shared,J1003+0458,17.0,10.0,4037547190.0
faint_shared,J1003+0458,18.0,10.0,2558613796.0
faint_shared,J1003+0458,19.0,10.0,2444658704.0
faint_shared,J1003+0458,20.0,10.0,756788750.0
faint_shared,J1003+0458,21.0,10.0,2436924045.0
faint_shared,J1003+0458,22.0,10.0,3855439608.0
faint_shared,J1003+0458,23.0,10.0,1612437591.0
faint_shared,J1003+0458,24.0,10.0,568667777.0
faint_shared,J1003+0458,25.0,10.0,3045900598.0
faint_shared,J1003+0458,26.0,10.0,1238056591.0
faint_shared,J1003+0458,27.0,10.0,1949615631.0
faint_shared,J1003+0458,28.0,10.0,1624837620.0
faint_shared,J1003+0458,29.0,10.0,624226332.0
faint_shared,J1003+0458,30.0,10.0,2762618437.0
faint_shared,J1003+0458,31.0,10.0,1457769255.0
faint_shared,J1003+0458,32.0,10.0,2501658178.0
faint_shared,J1003+0458,33.0,10.0,2466466400.0
faint_shared,J1003+0458,34.0,10.0,98000904.0
faint_shared,J1003+0458,35.0,10.0,1935375496.0
faint_shared,J1003+0458,36.0,10.0,1190242955.0
faint_shared,J1003+0458,37.0,10.0,397132987.0
faint_shared,J1003+0458,38.0,10.0,4065725918.0
faint_shared,J1003+0458,39.0,10.0,1761219768.0
faint_shared,J1003+0458,40.0,10.0,1641906138.0
faint_shared,J1003+0458,41.0,10.0,2253904576.0
faint_shared,J1003+0458,42.0,10.0,3432248300.0
faint_shared,J1003+0458,43.0,10.0,2892937781.0
faint_shared,J1003+0458,44.0,10.0,1149798351.0
faint_shared,J1003+0458,45.0,10.0,3062597959.0
faint_shared,J1003+0458,46.0,10.0,1919337749.0
faint_shared,J1003+0458,47.0,10.0,3140642487.0
faint_shared,J1003+0458,48.0,10.0,2863797011.0
faint_shared,J1003+0458,49.0,10.0,1353243041.0
faint_shared,J1003+0458,0.0,5.0,1665289811.0
